round,value,daily_double,category,answer,question,air_date,answer_length,answer_word_count,syllable_count,sentence_count,dale_chall_score,processed_answer
1,800,no,BUSINESS & INDUSTRY,Her red spoon logo was introduced in 1954 & now appears on more than 200 products,Betty Crocker,2007-09-26,81,16,21,1,8.59,"['red', 'spoon', 'logo', 'wa', 'introduc', '1954', 'appear', '200', 'product']"
1,1000,no,BUSINESS & INDUSTRY,"In 1978 he was fired as the president of Ford, only to become the new president of Chrysler",Lee Iacocca,2007-09-26,91,18,24,1,5.41,"['1978', 'wa', 'fire', 'presid', 'ford', 'onli', 'becom', 'new', 'presid', 'chrysler']"
2,400,no,WORLD HISTORY,"In 1071 the Seljuk Turks, who practiced this religion, defeated the Byzantine Army at the Battle of Manzikert",Islam,2007-09-28,109,18,26,1,8.92,"['1071', 'seljuk', 'turk', 'practic', 'thi', 'religion', 'defeat', 'byzantin', 'armi', 'battl', 'manzikert']"
2,800,no,WORLD HISTORY,This King of Aragon freed the Catalan Serfs in 1486 & captured Granada in 1492,King Ferdinand,2007-09-28,78,15,18,1,7.71,"['thi', 'king', 'aragon', 'freed', 'catalan', 'serf', '1486', 'captur', 'granada', '1492']"
2,1200,no,WORLD HISTORY,"Now in Poland, in 1361 this shipbuilding city became a member of the Hanseatic League",Gdansk,2007-09-28,85,15,20,1,6.49,"['poland', '1361', 'thi', 'shipbuild', 'citi', 'becam', 'member', 'hanseat', 'leagu']"
2,1600,no,WORLD HISTORY,Around 2500 B.C. the Harappan Civilization sprung up around this river in Pakistan & nothwestern India,the Indus,2007-09-28,102,16,25,1,9.64,"['around', '2500', 'bc', 'harappan', 'civil', 'sprung', 'around', 'thi', 'river', 'pakistan', 'nothwestern', 'india']"
2,2000,no,WORLD HISTORY,"An economic crisis forced this Indonesian leader to resign on May 21, 1998, ending 32 years of autocratic rule",Suharto,2007-09-28,110,19,30,1,8.73,"['econom', 'crisi', 'forc', 'thi', 'indonesian', 'leader', 'resign', 'may', '21', '1998', 'end', '32', 'year', 'autocrat', 'rule']"
3,0,no,ISLANDS,"In 2003 Emily Rose Christian became the first baby born on this island in 17 years, bringing the population to nearly 50",Pitcairn Island,2007-10-03,120,22,32,1,8.32,"['2003', 'emili', 'rose', 'christian', 'becam', 'first', 'babi', 'born', 'thi', 'island', '17', 'year', 'bring', 'popul', 'nearli', '50']"
2,400,no,SCIENCE,"It's the weakest of the 4 basic forces, but it's strong enough to keep the moon orbiting the Earth",gravity,2007-10-08,98,19,23,1,7.07,"['weakest', '4', 'basic', 'forc', 'strong', 'enough', 'keep', 'moon', 'orbit', 'earth']"
2,800,no,SCIENCE,"A cubic inch of material contains a million billion billion of these, each with protons & neutrons in its nucleus",atoms,2007-10-08,113,20,32,1,10.4,"['cubic', 'inch', 'materi', 'contain', 'million', 'billion', 'billion', 'proton', 'neutron', 'nucleu']"
2,1600,no,SCIENCE,Changes in the tropospheric layer of this are what gives us weather,the atmosphere,2007-10-08,67,12,17,1,6.86,"['chang', 'tropospher', 'layer', 'thi', 'give', 'u', 'weather']"
2,400,no,BODIES OF WATER,"Although it was discovered in 1610, this Canadian bay's west coast wasn't mapped until about 210 years later",Hudson Bay,2007-10-08,108,18,26,1,8.04,"['although', 'wa', 'discov', '1610', 'thi', 'canadian', 'bay', 'west', 'coast', 'wasnt', 'map', '210', 'year', 'later']"
2,800,no,BODIES OF WATER,This British river that flows through London is also known as the Isis as it flows through Oxford,the Thames,2007-10-08,97,18,22,1,6.28,"['thi', 'british', 'river', 'flow', 'london', 'also', 'known', 'isi', 'flow', 'oxford']"
2,1200,no,BODIES OF WATER,"Tidal ranges in this ocean vary from 38 feet to 2 feet just south of Perth, Western Australia",the Indian Ocean,2007-10-08,93,18,20,1,5.41,"['tidal', 'rang', 'thi', 'ocean', 'vari', '38', 'foot', '2', 'foot', 'south', 'perth', 'western', 'australia']"
2,1600,no,BODIES OF WATER,"This river flows about 1,150 miles from Lake Hazar in Turkey through Baghdad, on its way to the Persian Gulf",the Tigris,2007-10-08,108,20,25,1,7.0,"['thi', 'river', 'flow', '1150', 'mile', 'lake', 'hazar', 'turkey', 'baghdad', 'way', 'persian', 'gulf']"
2,2000,no,BODIES OF WATER,This largest lake in the Swiss Alps is actually a wide spot in the Rhone River,Lake Geneva,2007-10-08,78,16,20,1,5.42,"['thi', 'largest', 'lake', 'swiss', 'alp', 'actual', 'wide', 'spot', 'rhone', 'river']"
2,400,no,ART,"Ceramics is the art of making objects, even dreidels, out of this material",clay,2007-10-09,74,13,21,1,9.14,"['ceram', 'art', 'make', 'object', 'even', 'dreidel', 'thi', 'materi']"
2,1200,yes,ART,Someone tearing the L.A. Times into strips may be practicing this art form with a hyphenated French name,papier-mâché,2007-10-09,104,18,26,2,6.71,"['someon', 'tear', 'la', 'time', 'strip', 'may', 'practic', 'thi', 'art', 'form', 'hyphen', 'french', 'name']"
2,1200,no,ART,"The name of this type of paint that contains egg yolks almost sounds like a Japanese dish, but don't eat it",tempera,2007-10-09,107,21,25,1,6.18,"['name', 'thi', 'type', 'paint', 'contain', 'egg', 'yolk', 'almost', 'sound', 'like', 'japanes', 'dish', 'dont', 'eat']"
1,200,no,AMERICAN HISTORY,"After General Cornwallis Surrendered at Yorktown, this American traitor accompanied him back to England",Benedict Arnold,2007-10-11,103,14,28,1,9.97,"['gener', 'cornwal', 'surrend', 'yorktown', 'thi', 'american', 'traitor', 'accompani', 'back', 'england']"
1,400,no,AMERICAN HISTORY,"This January 1, 1863 document liberated all slaves in regions still under Confederate control",the Emancipation Proclamation,2007-10-11,93,14,27,1,9.97,"['thi', 'januari', '1', '1863', 'document', 'liber', 'slave', 'region', 'still', 'confeder', 'control']"
1,600,no,AMERICAN HISTORY,In 1609 this captain was injured in a gunpowder explosion & lost his leadership role in Jamestown,John Smith,2007-10-11,97,17,25,1,7.39,"['1609', 'thi', 'captain', 'wa', 'injur', 'gunpowd', 'explos', 'lost', 'hi', 'leadership', 'role', 'jamestown']"
1,800,no,AMERICAN HISTORY,"The ""New Deal"" refers to the economic recovery & social reforms implemented by this U.S. president",Franklin Roosevelt,2007-10-11,98,16,27,1,10.7,"['new', 'deal', 'refer', 'econom', 'recoveri', 'social', 'reform', 'implement', 'thi', 'u', 'presid']"
1,1000,no,AMERICAN HISTORY,"In 1898 Americans were urged to ""remember"" this battleship that sank in Havana harbor, leading to war with Spain",the Maine,2007-10-11,112,19,28,1,7.07,"['1898', 'american', 'urg', 'rememb', 'thi', 'battleship', 'sank', 'havana', 'harbor', 'lead', 'war', 'spain']"
2,400,no,STATE CAPITALS,The Old Barracks in this New Jersey capital housed Continental Army troops during the Revolution,Trenton,2007-10-11,96,15,26,1,8.59,"['old', 'barrack', 'thi', 'new', 'jersey', 'capit', 'hous', 'continent', 'armi', 'troop', 'dure', 'revolut']"
2,800,no,STATE CAPITALS,The site for this capital was chosen because of its location between Pensacola & St. Augustine,Tallahassee,2007-10-11,94,16,27,1,7.54,"['site', 'thi', 'capit', 'wa', 'chosen', 'becaus', 'locat', 'pensacola', 'st', 'augustin']"
2,1200,no,STATE CAPITALS,In 1849 it replaced New Orleans as a state capital,Baton Rouge,2007-10-11,50,10,14,1,7.29,"['1849', 'replac', 'new', 'orlean', 'state', 'capit']"
2,1600,no,STATE CAPITALS,"At an elevation of about 7,000 feet, this city in New Mexico's Sangre de Cristo Mountains is the highest state capital",Santa Fe,2007-10-11,118,21,31,1,8.44,"['elev', '7000', 'foot', 'thi', 'citi', 'new', 'mexico', 'sangr', 'de', 'cristo', 'mountain', 'highest', 'state', 'capit']"
2,2000,yes,STATE CAPITALS,"One of the 2 state capitals with ""City"" in their names that lie west of the Rocky Mountains","Salt Lake City, Utah & Carson City, Nevada",2007-10-11,91,18,21,1,6.28,"['one', '2', 'state', 'capit', 'citi', 'name', 'lie', 'west', 'rocki', 'mountain']"
2,400,no,WORD ORIGINS,"The Keebler Elves could probably tell you that the name of this snack comes from a Dutch word for ""small cake\""",a cookie,2007-10-11,111,21,24,1,6.18,"['keebler', 'elf', 'could', 'probabl', 'tell', 'name', 'thi', 'snack', 'come', 'dutch', 'word', 'small', 'cake']"
2,800,no,WORD ORIGINS,"Maple or otherwise, this thick, sweet liquid is from the Arabic for ""to drink\""",syrup,2007-10-11,79,14,18,1,6.59,"['mapl', 'otherwis', 'thi', 'thick', 'sweet', 'liquid', 'arab', 'drink']"
2,1200,no,WORD ORIGINS,"1st used in a novel about 90 years ago, it refers to a bright person, not someone who resembles Humpty Dumpty",an egghead,2007-10-11,109,21,28,1,7.69,"['1st', 'use', 'novel', '90', 'year', 'ago', 'refer', 'bright', 'person', 'someon', 'resembl', 'humpti', 'dumpti']"
2,1600,no,WORD ORIGINS,"The name of this type of aircraft is from 2 Greek words meaning ""spiral wing\""",a helicopter,2007-10-11,78,15,18,1,7.54,"['name', 'thi', 'type', 'aircraft', '2', 'greek', 'word', 'mean', 'spiral', 'wing']"
2,2000,no,WORD ORIGINS,"The term ""funny bone"" is actually a pun on the name of this upper arm bone",the humerus,2007-10-11,74,16,21,1,5.42,"['term', 'funni', 'bone', 'actual', 'pun', 'name', 'thi', 'upper', 'arm', 'bone']"
1,200,no,POTPOURRI,"In a song from Meredith Wilson's ""The Music Man"", this many trombones ""led the big parade\""",76,2007-10-15,91,16,20,1,6.4,"['song', 'meredith', 'wilson', 'music', 'man', 'thi', 'mani', 'trombon', 'led', 'big', 'parad']"
1,400,no,POTPOURRI,"Using a 200-year-old technique, a V.A. hospital in Long Beach, Calif. has utilized these fly larvae to treat patients",maggots,2007-10-15,117,19,26,1,8.73,"['use', '200yearold', 'techniqu', 'va', 'hospit', 'long', 'beach', 'calif', 'ha', 'util', 'fli', 'larva', 'treat', 'patient']"
1,600,no,POTPOURRI,"Ranking just above a captain, not behind him, it's a U.S. Navy admiral with 1 star",a rear admiral,2007-10-15,82,16,21,2,6.01,"['rank', 'abov', 'captain', 'behind', 'u', 'navi', 'admir', '1', 'star']"
1,800,no,POTPOURRI,In 1989 Pope John Paul II added these 2 automobile-related acts to the official list of Catholic sins,speeding & drunken driving,2007-10-15,101,18,26,1,6.28,"['1989', 'pope', 'john', 'paul', 'ii', 'ad', '2', 'automobilerel', 'act', 'offici', 'list', 'cathol', 'sin']"
1,1000,no,POTPOURRI,"For one game, minor league baseball's St. Paul Saints used these on top of the dugout to reenact big plays",mimes,2007-10-15,106,20,23,2,6.5,"['one', 'game', 'minor', 'leagu', 'basebal', 'st', 'paul', 'saint', 'use', 'top', 'dugout', 'reenact', 'big', 'play']"
2,400,no,COLLEGES & UNIVERSITIES,The Trustees of the College of California bought 160 acres of land north of Oakland & named the site this in 1866,Berkeley,2007-10-16,113,22,27,1,6.18,"['truste', 'colleg', 'california', 'bought', '160', 'acr', 'land', 'north', 'oakland', 'name', 'site', 'thi', '1866']"
2,800,no,COLLEGES & UNIVERSITIES,"This Tulsa college was founded by & named for an evangelist, now the school's chancellor",Oral Roberts,2007-10-16,88,15,22,1,8.84,"['thi', 'tulsa', 'colleg', 'wa', 'found', 'name', 'evangelist', 'school', 'chancellor']"
2,1500,yes,COLLEGES & UNIVERSITIES,"An anthem says, ""With each pealing bell... hail, all hail"" this New York university (it rhymes)",Cornell,2007-10-16,95,16,21,1,7.39,"['anthem', 'say', 'peal', 'bell', 'hail', 'hail', 'thi', 'new', 'york', 'univers', 'rhyme']"
2,2000,no,COLLEGES & UNIVERSITIES,Lord Jeffs is the nickname of the athletic teams of this Massachusetts college,Amherst,2007-10-16,78,13,20,1,7.93,"['lord', 'jeff', 'nicknam', 'athlet', 'team', 'thi', 'massachusett', 'colleg']"
3,0,no,AMERICAN HISTORY,It was the main cause of the 1803 jump in the national debt to $86.4 million,the Louisiana Purchase,2007-10-19,76,16,19,1,5.42,"['wa', 'main', 'caus', '1803', 'jump', 'nation', 'debt', '864', 'million']"
3,0,no,ANIMALS,"For 2006, between Oct. 25 & Nov. 1, the Los Angeles SPCA, like many other shelters, banned adoption of these",black cats,2007-10-31,108,20,27,1,7.9,"['2006', 'oct', '25', 'nov', '1', 'lo', 'angel', 'spca', 'like', 'mani', 'shelter', 'ban', 'adopt']"
1,200,no,SPORTS,"On August 5, 1991 Sergei Bubka became the first to exceed 20 feet in this track & field event",the pole vault,2007-11-07,93,19,23,1,6.28,"['august', '5', '1991', 'sergei', 'bubka', 'becam', 'first', 'exceed', '20', 'foot', 'thi', 'track', 'field', 'event']"
1,400,no,SPORTS,"In a 2007 college football shocker, this team ended USC's 35-game home winning streak",Stanford,2007-11-07,85,14,19,1,7.71,"['2007', 'colleg', 'footbal', 'shocker', 'thi', 'team', 'end', 'usc', '35game', 'home', 'win', 'streak']"
1,600,no,SPORTS,"This Dallas Cowboys running back rushed for an NFL record 18,355 yards",Emmitt Smith,2007-11-07,70,12,15,1,6.86,"['thi', 'dalla', 'cowboy', 'run', 'back', 'rush', 'nfl', 'record', '18355', 'yard']"
1,800,no,SPORTS,"In a 2001 tournament, this Swedish golfer shot a 59, the lowest score ever achieved on the LPGA Tour",Sorenstam,2007-11-07,100,19,24,1,7.07,"['2001', 'tournament', 'thi', 'swedish', 'golfer', 'shot', '59', 'lowest', 'score', 'ever', 'achiev', 'lpga', 'tour']"
1,1000,no,SPORTS,"Home of the Travers Stakes, this N.Y. racetrack is North America's oldest continuously operating track",Saratoga,2007-11-07,102,15,27,1,9.64,"['home', 'traver', 'stake', 'thi', 'ny', 'racetrack', 'north', 'america', 'oldest', 'continu', 'oper', 'track']"
2,400,no,POTPOURRI,It's the number of cells in your average dinoflagellate,one,2007-11-14,55,9,15,1,7.59,"['number', 'cell', 'averag', 'dinoflagel']"
2,1600,no,POTPOURRI,"On an alphabetical list of U.S. states, this 43rd state comes immediately after the 50th state",Idaho,2007-11-14,94,16,25,1,6.4,"['alphabet', 'list', 'u', 'state', 'thi', '43rd', 'state', 'come', 'immedi', '50th', 'state']"
2,2000,no,POTPOURRI,Ponce de Leon's tomb is in this capital city,San Juan,2007-11-14,44,9,11,1,0.45,"['ponc', 'de', 'leon', 'tomb', 'thi', 'capit', 'citi']"
2,400,no,ISLANDS,"This ""colossal"" island is the largest in Greece's Dodecanese archipelago",Rhodes,2007-11-15,72,10,17,1,8.87,"['thi', 'coloss', 'island', 'largest', 'greec', 'dodecanes', 'archipelago']"
2,800,no,ISLANDS,This group of islands off the northern coast of France was the only British soil occupied by the Germans in WWII,the Channel Islands,2007-11-15,112,21,27,1,6.93,"['thi', 'group', 'island', 'northern', 'coast', 'franc', 'wa', 'onli', 'british', 'soil', 'occupi', 'german', 'wwii']"
2,1200,no,ISLANDS,"This island nation's highest peak, Yu Shan, in the Chungyang range, is also called Mount Morrison",Taiwan,2007-11-15,97,16,22,1,7.39,"['thi', 'island', 'nation', 'highest', 'peak', 'yu', 'chungyang', 'rang', 'also', 'call', 'mount', 'morrison']"
2,1600,no,ISLANDS,A causeway connects this Persian Gulf nation with the Saudi Arabian mainland,Bahrain,2007-11-15,76,12,20,1,13.44,"['causeway', 'connect', 'thi', 'persian', 'gulf', 'nation', 'saudi', 'arabian', 'mainland']"
2,2000,no,ISLANDS,"One of France's 26 regions, it doesn't count as an overseas one though it's 100 miles across the Mediterranean",Corsica,2007-11-15,110,19,23,1,7.07,"['one', 'franc', '26', 'region', 'doesnt', 'count', 'oversea', 'one', 'though', '100', 'mile', 'across', 'mediterranean']"
2,400,no,AMERICAN HISTORY,"When the British approached, the Concord Militia didn't know about the skirmish at this place earlier that day",Lexington,2007-11-20,110,18,25,1,8.92,"['british', 'approach', 'concord', 'militia', 'didnt', 'know', 'skirmish', 'thi', 'place', 'earlier', 'day']"
2,800,no,AMERICAN HISTORY,"WWI sales of ""Liberty"" these, whose posters showed the statue, raised more than $15 billion",bonds,2007-11-20,91,15,19,1,6.49,"['wwi', 'sale', 'liberti', 'whose', 'poster', 'show', 'statu', 'rais', '15', 'billion']"
2,1200,no,AMERICAN HISTORY,You didn't want to make the mistake of following the South instead of the North Platte on this pioneer trail,the Oregon Trail,2007-11-20,108,20,28,1,6.21,"['didnt', 'want', 'make', 'mistak', 'follow', 'south', 'instead', 'north', 'platt', 'thi', 'pioneer', 'trail']"
2,1500,yes,AMERICAN HISTORY,The U.S. supplied materiel to its allies during WWII through this 1941 Congressional act,the Lend-Lease Act,2007-11-20,88,14,21,1,8.84,"['u', 'suppli', 'materiel', 'alli', 'dure', 'wwii', 'thi', '1941', 'congression', 'act']"
2,2000,no,AMERICAN HISTORY,"Now sounding oxymoronic, these alliterative Republicans were the party's anti-slavery wing in its early years",the Radical Republicans,2007-11-20,109,15,30,1,11.75,"['sound', 'oxymoron', 'allit', 'republican', 'parti', 'antislaveri', 'wing', 'earli', 'year']"
2,400,no,BOOKS & AUTHORS,"In 2003 Mitch Albom had a No. 1 bestseller with ""The Five People You Meet"" here",Heaven,2007-11-22,79,16,19,1,6.4,"['2003', 'mitch', 'albom', '1', 'bestsel', 'five', 'peopl', 'meet']"
2,800,no,BOOKS & AUTHORS,"In 1947 he published his first story collection, ""Dark Carnival""; the ""Martian Chronicles"" came 3 years later",Ray Bradbury,2007-11-22,109,17,27,1,10.05,"['1947', 'publish', 'hi', 'first', 'stori', 'collect', 'dark', 'carniv', 'martian', 'chronicl', 'came', '3', 'year', 'later']"
2,1200,no,BOOKS & AUTHORS,"In Willa Cather's ""O Pioneers!"", the heroine Alexandra Bergson is of immigrant stock from this country",Sweden,2007-11-22,102,16,24,1,9.36,"['willa', 'cather', 'pioneer', 'heroin', 'alexandra', 'bergson', 'immigr', 'stock', 'thi', 'countri']"
2,800,yes,BOOKS & AUTHORS,"James Michener's ""Centennial"" centers on a fictional town in this state",Colorado,2007-11-22,71,11,19,1,9.92,"['jame', 'michen', 'centenni', 'center', 'fiction', 'town', 'thi', 'state']"
2,2000,no,BOOKS & AUTHORS,"In 2007 his book ""The Road"" earned him a Pulitzer Prize & entry into Oprah's Book Club",Cormac McCarthy,2007-11-22,86,17,19,1,5.42,"['2007', 'hi', 'book', 'road', 'earn', 'pulitz', 'prize', 'entri', 'oprah', 'book', 'club']"
1,200,no,RELIGION,"\""Autobiography of a Yogi"" was a popular book by this religion's first missionary to settle in the U.S.",Hindu,2007-12-03,103,18,31,1,8.92,"['autobiographi', 'yogi', 'wa', 'popular', 'book', 'thi', 'religion', 'first', 'missionari', 'settl', 'u']"
1,400,no,RELIGION,"As part of Catholic Baptism, this word doesn't mean to go to the gym but to get rid of demons",exorcise,2007-12-03,93,20,22,1,1.78,"['part', 'cathol', 'baptism', 'thi', 'word', 'doesnt', 'mean', 'go', 'gym', 'get', 'rid', 'demon']"
1,600,no,RELIGION,"The church founded by Mary Baker Eddy in 1879 was formally called the Church of Christ, this",Scientist,2007-12-03,92,17,22,1,7.27,"['church', 'found', 'mari', 'baker', 'eddi', '1879', 'wa', 'formal', 'call', 'church', 'christ', 'thi']"
